"plot_name","xmin","ymin","xmax","ymax"
"2018_TEAK_3_322000_4100000_image_156",322219.735,4100189.207,322230.034,4100201.142
"2018_TEAK_3_322000_4100000_image_156",322215.685,4100189.154,322219.874,4100197.387
"2018_TEAK_3_322000_4100000_image_156",322206.296,4100188.099,322212.177,4100194.664
"2018_TEAK_3_322000_4100000_image_156",322198.28,4100187.872,322203.446,4100191.186
"2018_TEAK_3_322000_4100000_image_156",322222.746,4100191.058,322225.236,4100192.92
"2018_TEAK_3_322000_4100000_image_156",322211.863,4100190.109,322216.203,4100194.383
"2018_TEAK_3_322000_4100000_image_156",322195.503,4100189.202,322198.516,4100190.992
"2018_TEAK_3_322000_4100000_image_156",322201.688,4100189.972,322210.281,4100200.035
"2018_TEAK_3_322000_4100000_image_156",322200.671,4100191.161,322206.318,4100199.685
"2018_TEAK_3_322000_4100000_image_156",322197.559,4100190.721,322202.351,4100196.917
"2018_TEAK_3_322000_4100000_image_156",322193.081,4100192.017,322195.834,4100194.701
"2018_TEAK_3_322000_4100000_image_156",322210.844,4100194.319,322217.624,4100200.861
"2018_TEAK_3_322000_4100000_image_156",322194.425,4100193.02,322198.338,4100196.983
"2018_TEAK_3_322000_4100000_image_156",322189.987,4100192.877,322193.239,4100195.951
"2018_TEAK_3_322000_4100000_image_156",322217.421,4100195.954,322229.831,4100201.931
"2018_TEAK_3_322000_4100000_image_156",322191.87,4100195.431,322193.954,4100198.661
"2018_TEAK_3_322000_4100000_image_156",322192.876,4100196.006,322195.539,4100199.275
"2018_TEAK_3_322000_4100000_image_156",322218.718,4100197.574,322223.775,4100201.938
"2018_TEAK_3_322000_4100000_image_156",322208.192,4100198.246,322213.902,4100201.94
"2018_TEAK_3_322000_4100000_image_156",322197.661,4100197.32,322205.809,4100201.933
"2018_TEAK_3_322000_4100000_image_156",322194.916,4100196.738,322198.327,4100201.733
"2018_TEAK_3_322000_4100000_image_156",322189.994,4100196.564,322192.44,4100201.43
"2018_TEAK_3_322000_4100000_image_156",322214.035,4100199.58,322217.442,4100201.842
"2018_TEAK_3_322000_4100000_image_156",322205.091,4100200.544,322208.029,4100201.945
"2018_TEAK_3_322000_4100000_image_156",322191.324,4100199.727,322195.462,4100201.669
"2018_TEAK_3_322000_4100000_image_617",322869.501,4100086.083,322875.978,4100095.955
"2018_TEAK_3_322000_4100000_image_617",322863.22,4100086.078,322875.963,4100091.715
"2018_TEAK_3_322000_4100000_image_617",322859.21,4100086.091,322864.514,4100089.159
"2018_TEAK_3_322000_4100000_image_617",322850.381,4100086.074,322856.045,4100092.154
"2018_TEAK_3_322000_4100000_image_617",322839.815,4100086.1,322857.374,4100101.481
"2018_TEAK_3_322000_4100000_image_617",322835.964,4100086.075,322843.235,4100097.398
"2018_TEAK_3_322000_4100000_image_617",322848.904,4100088.731,322857.643,4100102.535
"2018_TEAK_3_322000_4100000_image_617",322850.389,4100088.922,322863.237,4100101.153
"2018_TEAK_3_322000_4100000_image_617",322862.29,4100090.533,322873.573,4100097.025
"2018_TEAK_3_322000_4100000_image_617",322865.362,4100094.833,322875.997,4100107.714
"2018_TEAK_3_322000_4100000_image_617",322872.069,4100096.066,322875.921,4100098.844
"2018_TEAK_3_322000_4100000_image_617",322845.893,4100095.729,322858.714,4100102.023
"2018_TEAK_3_322000_4100000_image_617",322848.041,4100097.082,322850.979,4100099.81
"2018_TEAK_3_322000_4100000_image_617",322835.981,4100096.954,322840.285,4100102.588
"2018_TEAK_3_322000_4100000_image_617",322838.343,4100097.46,322841.122,4100100.969
"2018_TEAK_3_322000_4100000_image_617",322859.426,4100099.86,322864.296,4100103.205
"2018_TEAK_3_322000_4100000_image_617",322863.818,4100100.466,322872.253,4100110.026
"2018_TEAK_3_322000_4100000_image_617",322868.103,4100100.975,322876.047,4100111.9
"2018_TEAK_3_322000_4100000_image_617",322841.407,4100100.952,322853.742,4100112.156
"2018_TEAK_3_322000_4100000_image_617",322853.614,4100101.959,322863.289,4100112.635
"2018_TEAK_3_322000_4100000_image_617",322857.401,4100102.248,322860.454,4100106.688
"2018_TEAK_3_322000_4100000_image_617",322860.109,4100103.689,322869.892,4100118.928
"2018_TEAK_3_322000_4100000_image_617",322861.635,4100103.74,322864.083,4100109.439
"2018_TEAK_3_322000_4100000_image_617",322844.086,4100103.369,322855.627,4100114.601
"2018_TEAK_3_322000_4100000_image_617",322839.794,4100102.828,322841.03,4100104.808
"2018_TEAK_3_322000_4100000_image_617",322838.088,4100104.008,322841.819,4100107.993
"2018_TEAK_3_322000_4100000_image_617",322854.819,4100105.881,322858.629,4100109.176
"2018_TEAK_3_322000_4100000_image_617",322835.964,4100104.774,322838.815,4100108.532
"2018_TEAK_3_322000_4100000_image_617",322855.079,4100108.414,322858.009,4100113.013
"2018_TEAK_3_322000_4100000_image_617",322863.887,4100109.049,322865.605,4100110.846
"2018_TEAK_3_322000_4100000_image_617",322860.411,4100110.405,322867.316,4100113.859
"2018_TEAK_3_322000_4100000_image_617",322870.303,4100110.741,322870.592,4100112.521
"2018_TEAK_3_322000_4100000_image_617",322872.064,4100110.906,322872.911,4100112.623
"2018_TEAK_3_322000_4100000_image_617",322865.908,4100111.103,322869.876,4100115.66
"2018_TEAK_3_322000_4100000_image_617",322840.924,4100110.003,322846.908,4100116.017
"2018_TEAK_3_322000_4100000_image_617",322868.687,4100112.011,322874.343,4100119.121
"2018_TEAK_3_322000_4100000_image_617",322855.92,4100112.467,322859.698,4100117.005
"2018_TEAK_3_322000_4100000_image_617",322846.38,4100112.813,322847.713,4100113.596
"2018_TEAK_3_322000_4100000_image_617",322859.57,4100113.838,322861.589,4100116.253
"2018_TEAK_3_322000_4100000_image_617",322845.48,4100113.669,322856.642,4100123.109
"2018_TEAK_3_322000_4100000_image_617",322836.16,4100113.596,322837.211,4100114.967
"2018_TEAK_3_322000_4100000_image_617",322851.148,4100115.225,322851.916,4100116.556
"2018_TEAK_3_322000_4100000_image_617",322836.806,4100114.465,322844.594,4100121.433
"2018_TEAK_3_322000_4100000_image_617",322851.259,4100116.088,322854.352,4100120.523
"2018_TEAK_3_322000_4100000_image_617",322850.328,4100116.02,322865.631,4100125.928
"2018_TEAK_3_322000_4100000_image_617",322871.609,4100117.351,322876.002,4100125.926
"2018_TEAK_3_322000_4100000_image_617",322862.369,4100117.109,322867.906,4100122.106
"2018_TEAK_3_322000_4100000_image_617",322835.953,4100115.617,322837.578,4100118.952
"2018_TEAK_3_322000_4100000_image_617",322844.259,4100116.759,322845.772,4100120.596
"2018_TEAK_3_322000_4100000_image_617",322854.507,4100117.398,322856.689,4100120.777
"2018_TEAK_3_322000_4100000_image_617",322857.598,4100119.052,322862.271,4100125.157
"2018_TEAK_3_322000_4100000_image_617",322868.355,4100119.558,322870.301,4100121.522
"2018_TEAK_3_322000_4100000_image_617",322867.145,4100119.786,322873.993,4100125.889
"2018_TEAK_3_322000_4100000_image_617",322835.969,4100119.006,322840.004,4100124.239
"2018_TEAK_3_322000_4100000_image_617",322861.507,4100119.768,322866.929,4100125.511
"2018_TEAK_3_322000_4100000_image_617",322866.425,4100120.862,322867.373,4100122.845
"2018_TEAK_3_322000_4100000_image_617",322839.912,4100120.697,322849.793,4100125.947
"2018_TEAK_3_322000_4100000_image_617",322850.016,4100121.218,322851.282,4100123.858
"2018_TEAK_3_322000_4100000_image_617",322837.531,4100121.915,322840.781,4100124.631
"2018_TEAK_3_322000_4100000_image_617",322835.955,4100124.296,322840.025,4100125.936
"2018_TEAK_3_322000_4102000_image_495",322715.819,4102618.115,322721.72,4102623.828
"2018_TEAK_3_322000_4102000_image_495",322697.55,4102618.06,322716.233,4102625.068
"2018_TEAK_3_322000_4102000_image_495",322685.376,4102618.049,322696.975,4102624.34
"2018_TEAK_3_322000_4102000_image_495",322683.974,4102618.364,322691.371,4102628.333
"2018_TEAK_3_322000_4102000_image_495",322684.027,4102619.432,322690.067,4102625.383
"2018_TEAK_3_322000_4102000_image_495",322702.925,4102623.261,322705.412,4102626.263
"2018_TEAK_3_322000_4102000_image_495",322690.581,4102623.305,322703.977,4102636.201
"2018_TEAK_3_322000_4102000_image_495",322693.393,4102624.186,322712.71,4102638.462
"2018_TEAK_3_322000_4102000_image_495",322717.216,4102633.599,322724.046,4102642.005
"2018_TEAK_3_322000_4102000_image_495",322699.971,4102638.799,322706.282,4102646.875
"2018_TEAK_3_322000_4102000_image_495",322687.668,4102638.134,322701.194,4102650.016
"2018_TEAK_3_322000_4102000_image_495",322694.521,4102639.245,322701.863,4102647.404
"2018_TEAK_3_322000_4102000_image_495",322705.424,4102642.191,322710.719,4102652.019
"2018_TEAK_3_322000_4102000_image_495",322692.548,4102644.259,322702.658,4102657.072
"2018_TEAK_3_322000_4102000_image_495",322702.035,4102648.96,322713.157,4102657.938
"2018_TEAK_3_322000_4102000_image_495",322683.959,4102647.28,322694.635,4102657.944
"2018_TEAK_3_322000_4103000_image_50",322061.54,4103115.827,322075.565,4103125.948
"2018_TEAK_3_322000_4103000_image_50",322052.183,4103115.264,322064.801,4103125.859
"2018_TEAK_3_322000_4103000_image_50",322061.547,4103112.347,322077.886,4103125.851
"2018_TEAK_3_322000_4103000_image_50",322075.69,4103121.191,322077.998,4103125.217
"2018_TEAK_3_322000_4103000_image_50",322077.492,4103117.908,322078.017,4103120.885
"2018_TEAK_3_322000_4103000_image_50",322046.588,4103116.643,322052.828,4103121.411
"2018_TEAK_3_322000_4103000_image_50",322072.499,4103109.077,322078.049,4103118.582
"2018_TEAK_3_322000_4103000_image_50",322042.007,4103102.761,322061.957,4103119.19
"2018_TEAK_3_322000_4103000_image_50",322038.626,4103112.882,322051.001,4103118.932
"2018_TEAK_3_322000_4103000_image_50",322054.417,4103106.691,322061.59,4103117.044
"2018_TEAK_3_322000_4103000_image_50",322064.228,4103103.45,322075.595,4103116.14
"2018_TEAK_3_322000_4103000_image_50",322037.954,4103111.197,322039.652,4103116.87
"2018_TEAK_3_322000_4103000_image_50",322061.87,4103110.213,322065.925,4103114.794
"2018_TEAK_3_322000_4103000_image_50",322046.156,4103114.077,322047.852,4103115.1
"2018_TEAK_3_322000_4103000_image_50",322038.061,4103107.548,322043.243,4103115.523
"2018_TEAK_3_322000_4103000_image_50",322047.849,4103101.561,322059.319,4103112.206
"2018_TEAK_3_322000_4103000_image_50",322070.58,4103102.378,322078.038,4103111.63
"2018_TEAK_3_322000_4103000_image_50",322058.819,4103104.65,322064.424,4103109.704
"2018_TEAK_3_322000_4103000_image_50",322054.571,4103094.301,322065.076,4103109.536
"2018_TEAK_3_322000_4103000_image_50",322061.057,4103093.105,322075.017,4103109.058
"2018_TEAK_3_322000_4103000_image_50",322040.166,4103101.954,322047.222,4103107.806
"2018_TEAK_3_322000_4103000_image_50",322043.898,4103095.635,322049.504,4103106.32
"2018_TEAK_3_322000_4103000_image_50",322049.802,4103101.208,322052.746,4103102.93
"2018_TEAK_3_322000_4103000_image_50",322038.006,4103098.037,322044.525,4103103.076
"2018_TEAK_3_322000_4103000_image_50",322055.9,4103086.07,322069.028,4103095.135
"2018_TEAK_3_322000_4103000_image_50",322049.282,4103088.121,322058.116,4103095.141
"2018_TEAK_3_322000_4103000_image_50",322041.487,4103087.043,322049.447,4103092.356
"2018_TEAK_3_322000_4103000_image_50",322073.867,4103086.077,322077.967,4103088.5
"2018_TEAK_3_322000_4103000_image_50",322045.473,4103086.051,322048.27,4103088.081
"2018_TEAK_3_322000_4107000_image_518",322741.873,4107770.049,322748.415,4107777.004
"2018_TEAK_3_322000_4107000_image_518",322731.46,4107778.117,322742.849,4107797.695
"2018_TEAK_3_322000_4107000_image_518",322722.35,4107784.277,322735.824,4107794.721
"2018_TEAK_3_322000_4107000_image_518",322721.953,4107789.624,322729.91,4107801.385
"2018_TEAK_3_322000_4107000_image_518",322724.235,4107795.32,322732.437,4107804.747
"2018_TEAK_3_322000_4107000_image_518",322758.447,4107800.104,322762.029,4107805.226
"2018_TEAK_3_322000_4107000_image_518",322740.133,4107804.485,322748.443,4107809.561
"2018_TEAK_3_323000_4093000_image_159",323201.101,4093048.084,323210.083,4093062.138
"2018_TEAK_3_323000_4093000_image_159",323209.768,4093048.082,323219.812,4093053.417
"2018_TEAK_3_323000_4093000_image_159",323221.67,4093048.053,323228.797,4093053.218
"2018_TEAK_3_323000_4093000_image_159",323219.78,4093048.065,323222.696,4093049.206
"2018_TEAK_3_323000_4093000_image_159",323209.424,4093048.124,323217.269,4093062.244
"2018_TEAK_3_323000_4093000_image_159",323228.52,4093048.111,323230.005,4093051.05
"2018_TEAK_3_323000_4093000_image_159",323219.559,4093049.433,323222.172,4093053.99
"2018_TEAK_3_323000_4093000_image_159",323196.594,4093050.443,323199.817,4093054.402
"2018_TEAK_3_323000_4093000_image_159",323221.39,4093049.503,323230.048,4093060.937
"2018_TEAK_3_323000_4093000_image_159",323195.588,4093051.446,323206.745,4093066.846
"2018_TEAK_3_323000_4093000_image_159",323190.112,4093052.3,323197.69,4093061.016
"2018_TEAK_3_323000_4093000_image_159",323216.061,4093051.16,323222.651,4093057.704
"2018_TEAK_3_323000_4093000_image_159",323207.417,4093053.297,323211.199,4093057.411
"2018_TEAK_3_323000_4093000_image_159",323206.239,4093054.099,323211.855,4093067
"2018_TEAK_3_323000_4093000_image_159",323206.138,4093056.846,323212.8,4093064.334
"2018_TEAK_3_323000_4093000_image_159",323214.892,4093057.195,323217.709,4093061.761
"2018_TEAK_3_323000_4093000_image_159",323215.521,4093058.356,323227.843,4093070.427
"2018_TEAK_3_323000_4093000_image_159",323199.659,4093060.567,323204.829,4093067.697
"2018_TEAK_3_323000_4093000_image_159",323191.826,4093061.176,323196.97,4093063.707
"2018_TEAK_3_323000_4093000_image_159",323207.027,4093061.853,323208.244,4093063.119
"2018_TEAK_3_323000_4093000_image_159",323212.165,4093062.163,323215.876,4093064.669
"2018_TEAK_3_323000_4093000_image_159",323193.469,4093064.507,323198.273,4093076.814
"2018_TEAK_3_323000_4093000_image_159",323223.694,4093062.862,323230.048,4093073.976
"2018_TEAK_3_323000_4093000_image_159",323211.014,4093065.012,323215.397,4093068.456
"2018_TEAK_3_323000_4093000_image_159",323190.387,4093066.7,323195.414,4093070.572
"2018_TEAK_3_323000_4093000_image_159",323197.254,4093066.368,323205.291,4093076.897
"2018_TEAK_3_323000_4093000_image_159",323208.442,4093068.077,323216.385,4093074.062
"2018_TEAK_3_323000_4093000_image_159",323209.286,4093072.544,323220.27,4093079.769
"2018_TEAK_3_323000_4093000_image_159",323221.013,4093072.225,323226.971,4093077.684
"2018_TEAK_3_323000_4093000_image_159",323192.506,4093074.517,323195.641,4093077.983
"2018_TEAK_3_323000_4093000_image_159",323216.672,4093078.388,323222.273,4093082.887
"2018_TEAK_3_323000_4093000_image_159",323204.839,4093079.65,323212.099,4093085.447
"2018_TEAK_3_323000_4093000_image_159",323202.643,4093080.688,323204.955,4093085.977
"2018_TEAK_3_323000_4093000_image_159",323205.187,4093082.059,323205.741,4093083.406
"2018_TEAK_3_323000_4093000_image_159",323199.794,4093083.549,323203.429,4093087.918
"2018_TEAK_3_323000_4093000_image_159",323189.996,4093084.88,323192.66,4093087.529
"2018_TEAK_3_323000_4093000_image_159",323208.455,4093085.5,323211.284,4093087.745
"2018_TEAK_3_323000_4098000_image_691",323956.069,4098389.287,323962.503,4098391.94
"2018_TEAK_3_323000_4098000_image_691",323984.971,4098386.848,323990.047,4098391.688
"2018_TEAK_3_323000_4098000_image_691",323984.081,4098389.542,323986.665,4098391.697
"2018_TEAK_3_323000_4098000_image_691",323975.242,4098389.034,323979.06,4098391.735
"2018_TEAK_3_323000_4098000_image_691",323969.846,4098385.805,323975.917,4098391.738
"2018_TEAK_3_323000_4098000_image_691",323964.79,4098379.234,323973.458,4098391.732
"2018_TEAK_3_323000_4098000_image_691",323953.461,4098386.594,323965.831,4098391.8
"2018_TEAK_3_323000_4098000_image_691",323950.989,4098387.104,323953.788,4098391.716
"2018_TEAK_3_323000_4098000_image_691",323950.049,4098391.359,323952.333,4098391.674
"2018_TEAK_3_323000_4098000_image_691",323949.984,4098379.146,323952.966,4098390.962
"2018_TEAK_3_323000_4098000_image_691",323983.698,4098389.491,323985.089,4098390.602
"2018_TEAK_3_323000_4098000_image_691",323964.605,4098379.758,323971.834,4098390.635
"2018_TEAK_3_323000_4098000_image_691",323953.213,4098379.262,323959.754,4098389.944
"2018_TEAK_3_323000_4098000_image_691",323978.062,4098378.669,323983.375,4098390.143
"2018_TEAK_3_323000_4098000_image_691",323982.946,4098385.784,323987.906,4098389.532
"2018_TEAK_3_323000_4098000_image_691",323978.672,4098385.793,323983.7,4098389.575
"2018_TEAK_3_323000_4098000_image_691",323975.051,4098385.808,323978.645,4098388.5
"2018_TEAK_3_323000_4098000_image_691",323952.579,4098382.569,323965.193,4098388.609
"2018_TEAK_3_323000_4098000_image_691",323950.037,4098385.011,323952.243,4098388.175
"2018_TEAK_3_323000_4098000_image_691",323987.512,4098383.573,323990.045,4098387.327
"2018_TEAK_3_323000_4098000_image_691",323979.433,4098382.592,323983.866,4098386.282
"2018_TEAK_3_323000_4098000_image_691",323976.285,4098380.437,323979.095,4098386.331
"2018_TEAK_3_323000_4098000_image_691",323971.206,4098383.619,323973.988,4098386.271
"2018_TEAK_3_323000_4098000_image_691",323951.337,4098374.989,323954.127,4098385.646
"2018_TEAK_3_323000_4098000_image_691",323968.756,4098382.525,323972.306,4098385.764
"2018_TEAK_3_323000_4098000_image_691",323984.942,4098377.194,323990.032,4098385.778
"2018_TEAK_3_323000_4098000_image_691",323973.664,4098378.252,323976.674,4098385.207
"2018_TEAK_3_323000_4098000_image_691",323954.315,4098373.865,323965.192,4098384.088
"2018_TEAK_3_323000_4098000_image_691",323955.045,4098377.922,323961.216,4098382.967
"2018_TEAK_3_323000_4098000_image_691",323964.235,4098380.369,323967.646,4098381.915
"2018_TEAK_3_323000_4098000_image_691",323980.818,4098372.749,323989.861,4098380.837
"2018_TEAK_3_323000_4098000_image_691",323970.055,4098374.985,323973.891,4098380.9
"2018_TEAK_3_323000_4098000_image_691",323960.364,4098368.909,323965.669,4098380.836
"2018_TEAK_3_323000_4098000_image_691",323950.628,4098374.95,323961.465,4098380.779
"2018_TEAK_3_323000_4098000_image_691",323975.168,4098373.793,323980.341,4098379.856
"2018_TEAK_3_323000_4098000_image_691",323964.003,4098374.365,323968.825,4098379.268
"2018_TEAK_3_323000_4098000_image_691",323968.18,4098375,323970.735,4098379.276
"2018_TEAK_3_323000_4098000_image_691",323980.395,4098368.404,323989.994,4098379.274
"2018_TEAK_3_323000_4098000_image_691",323980.238,4098376.493,323981.486,4098378.671
"2018_TEAK_3_323000_4098000_image_691",323949.989,4098378.074,323951.872,4098378.661
"2018_TEAK_3_323000_4098000_image_691",323956.103,4098372.778,323961.815,4098378.051
"2018_TEAK_3_323000_4098000_image_691",323962.086,4098364.033,323974.886,4098377.652
"2018_TEAK_3_323000_4098000_image_691",323949.977,4098370.655,323951.716,4098377.549
"2018_TEAK_3_323000_4098000_image_691",323962.919,4098367.351,323970.439,4098377.104
"2018_TEAK_3_323000_4098000_image_691",323973.465,4098368.401,323977.874,4098374.334
"2018_TEAK_3_323000_4098000_image_691",323954.846,4098366.726,323960.797,4098374.301
"2018_TEAK_3_323000_4098000_image_691",323951.668,4098370.617,323955.349,4098374.36
"2018_TEAK_3_323000_4098000_image_691",323983.425,4098370.526,323988.487,4098373.256
"2018_TEAK_3_323000_4098000_image_691",323979.77,4098369.43,323982.945,4098373.194
"2018_TEAK_3_323000_4098000_image_691",323976.802,4098369.465,323979.676,4098373.199
"2018_TEAK_3_323000_4098000_image_691",323950.014,4098360.759,323955.636,4098371.036
"2018_TEAK_3_323000_4098000_image_691",323961.086,4098367.824,323962.076,4098370.62
"2018_TEAK_3_323000_4098000_image_691",323985.489,4098367.282,323988.311,4098369.984
"2018_TEAK_3_323000_4098000_image_691",323983.052,4098367.244,323984.958,4098369.926
"2018_TEAK_3_323000_4098000_image_691",323949.959,4098357.166,323960.314,4098370.005
"2018_TEAK_3_323000_4098000_image_691",323989.365,4098365.591,323990.013,4098368.878
"2018_TEAK_3_323000_4098000_image_691",323978.299,4098360.993,323989.663,4098368.84
"2018_TEAK_3_323000_4098000_image_691",323976.526,4098358.408,323981.962,4098368.837
"2018_TEAK_3_323000_4098000_image_691",323974.905,4098366.192,323976.101,4098368.876
"2018_TEAK_3_323000_4098000_image_691",323966.715,4098361.703,323974.907,4098368.843
"2018_TEAK_3_323000_4098000_image_691",323952.545,4098363.001,323958.543,4098368.939
"2018_TEAK_3_323000_4098000_image_691",323959.74,4098361.702,323963.853,4098368.45
"2018_TEAK_3_323000_4098000_image_691",323986.846,4098365.051,323989.156,4098367.819
"2018_TEAK_3_323000_4098000_image_691",323956.748,4098362.314,323961.156,4098366.716
"2018_TEAK_3_323000_4098000_image_691",323972.671,4098355.103,323975.694,4098366.19
"2018_TEAK_3_323000_4098000_image_691",323973.111,4098361.792,323977.507,4098365.582
"2018_TEAK_3_323000_4098000_image_691",323953.792,4098354.412,323964.151,4098365.119
"2018_TEAK_3_323000_4098000_image_691",323963.26,4098357.333,323976.48,4098364.447
"2018_TEAK_3_323000_4098000_image_691",323985.509,4098358.483,323989.923,4098363.582
"2018_TEAK_3_323000_4098000_image_691",323982.596,4098359.569,323985.28,4098363.498
"2018_TEAK_3_323000_4098000_image_691",323963.841,4098355.087,323971.358,4098362.235
"2018_TEAK_3_323000_4098000_image_691",323951.429,4098354.39,323957.401,4098362.36
"2018_TEAK_3_323000_4098000_image_691",323959.37,4098356.282,323963.154,4098361.875
"2018_TEAK_3_323000_4098000_image_691",323976.939,4098358.885,323978.807,4098361.123
"2018_TEAK_3_323000_4098000_image_691",323980.705,4098355.067,323984.692,4098360.286
"2018_TEAK_3_323000_4098000_image_691",323950.12,4098357.005,323952.851,4098360.235
"2018_TEAK_3_323000_4098000_image_691",323983.964,4098354.404,323989.859,4098359.9
"2018_TEAK_3_323000_4098000_image_691",323972.582,4098352.576,323988.638,4098358.902
"2018_TEAK_3_323000_4098000_image_691",323965.575,4098352.064,323972.656,4098358.977
"2018_TEAK_3_323000_4098000_image_691",323955.657,4098353.849,323962.594,4098358.993
"2018_TEAK_3_323000_4098000_image_691",323957.272,4098356.549,323959.434,4098357.725
"2018_TEAK_3_323000_4098000_image_691",323950.014,4098356.292,323951.363,4098357.942
"2018_TEAK_3_323000_4098000_image_691",323950.042,4098352.05,323952.633,4098357.04
"2018_TEAK_3_323000_4098000_image_691",323983.675,4098353.963,323985.007,4098355.714
"2018_TEAK_3_323000_4098000_image_691",323979.027,4098352.646,323981.97,4098355.504
"2018_TEAK_3_323000_4098000_image_691",323963.673,4098353.889,323965.593,4098355.566
"2018_TEAK_3_323000_4098000_image_691",323955.835,4098352.631,323964.893,4098355.636
"2018_TEAK_3_323000_4098000_image_691",323952.845,4098352.052,323957.766,4098355.527
"2018_TEAK_3_323000_4098000_image_691",323981.623,4098352.084,323986.903,4098354.761
"2018_TEAK_3_323000_4098000_image_691",323976.741,4098352.614,323980.227,4098353.207
"2018_TEAK_3_323000_4098000_image_691",323974.263,4098352.686,323976.024,4098353.248
"2018_TEAK_3_323000_4101000_image_415",323607.965,4101580.063,323610.022,4101583.181
"2018_TEAK_3_323000_4101000_image_415",323602.267,4101580.052,323609.101,4101586.87
"2018_TEAK_3_323000_4101000_image_415",323589.389,4101580.051,323600.718,4101590.166
"2018_TEAK_3_323000_4101000_image_415",323607.41,4101583.297,323610.042,4101590.214
"2018_TEAK_3_323000_4101000_image_415",323591.288,4101582.972,323604.023,4101596.868
"2018_TEAK_3_323000_4101000_image_415",323597.349,4101584.221,323609.391,4101595.616
"2018_TEAK_3_323000_4101000_image_415",323597.873,4101587.613,323604.816,4101596.464
"2018_TEAK_3_323000_4101000_image_415",323596.214,4101589.259,323599.646,4101593.026
"2018_TEAK_3_323000_4101000_image_415",323607.771,4101590.368,323610.05,4101598.34
"2018_TEAK_3_323000_4101000_image_415",323587.283,4101589.129,323600.041,4101600.678
"2018_TEAK_3_323000_4101000_image_415",323590.836,4101592.93,323601.522,4101601.69
"2018_TEAK_3_323000_4101000_image_415",323600.37,4101596.484,323607.34,4101609.68
"2018_TEAK_3_323000_4101000_image_415",323590.38,4101599.94,323606.536,4101615.472
"2018_TEAK_3_323000_4101000_image_415",323587.358,4101601.434,323598.421,4101613.628
"2018_TEAK_3_323000_4101000_image_415",323608.844,4101606.34,323610.045,4101609.446
"2018_TEAK_3_323000_4101000_image_415",323581.533,4101605.11,323590.33,4101612.635
"2018_TEAK_3_323000_4101000_image_415",323594.7,4101607.602,323604.724,4101617.798
"2018_TEAK_3_323000_4101000_image_415",323606.594,4101608.81,323610.036,4101611.292
"2018_TEAK_3_323000_4101000_image_415",323600.318,4101609.051,323607.507,4101619.004
"2018_TEAK_3_323000_4101000_image_415",323601.791,4101610.019,323609.253,4101619.926
"2018_TEAK_3_323000_4101000_image_415",323605.57,4101611.582,323610.049,4101619.943
"2018_TEAK_3_323000_4101000_image_415",323589.071,4101612.428,323599.972,4101618.99
"2018_TEAK_3_323000_4101000_image_415",323602.054,4101615.044,323606.465,4101619.221
"2018_TEAK_3_323000_4101000_image_415",323588.029,4101615.155,323594.516,4101619.949
"2018_TEAK_3_323000_4101000_image_415",323593.839,4101616.86,323596.37,4101619.922
"2018_TEAK_3_323000_4101000_image_415",323588.847,4101617.88,323600.691,4101619.947
"2018_TEAK_3_323000_4101000_image_415",323600.57,4101619.212,323601.91,4101619.846
"2018_TEAK_3_323000_4101000_image_415",323571.373,4101580.05,323585.669,4101582.521
"2018_TEAK_3_323000_4101000_image_415",323571.741,4101580.566,323583.684,4101590.312
"2018_TEAK_3_323000_4101000_image_415",323569.952,4101580.523,323580.207,4101590.268
"2018_TEAK_3_323000_4101000_image_415",323573.711,4101580.059,323585.966,4101585.834
"2018_TEAK_3_323000_4101000_image_415",323585.296,4101580.127,323589.454,4101582.362
"2018_TEAK_3_323000_4101000_image_415",323569.967,4101581.676,323578.739,4101598.531
"2018_TEAK_3_323000_4101000_image_415",323584.971,4101583.44,323590.186,4101586.687
"2018_TEAK_3_323000_4101000_image_415",323582.946,4101585.669,323589.764,4101592.511
"2018_TEAK_3_323000_4101000_image_415",323584.886,4101586.172,323590.946,4101589.08
"2018_TEAK_3_323000_4101000_image_415",323571.403,4101589.418,323584.873,4101599.356
"2018_TEAK_3_323000_4101000_image_415",323569.951,4101590.318,323579.909,4101603.987
"2018_TEAK_3_323000_4101000_image_415",323576.374,4101592.155,323588.6,4101601.459
"2018_TEAK_3_323000_4101000_image_415",323586.918,4101584.276,323591.613,4101595.813
"2018_TEAK_3_323000_4101000_image_415",323588.481,4101595.001,323589.837,4101595.886
"2018_TEAK_3_323000_4101000_image_415",323603.255,4101593.569,323606.845,4101597.4
"2018_TEAK_3_323000_4101000_image_415",323576.984,4101598.425,323587.764,4101608.648
"2018_TEAK_3_323000_4101000_image_415",323579.583,4101599.723,323583.266,4101607.942
"2018_TEAK_3_323000_4101000_image_415",323581.65,4101600.799,323588.487,4101607.495
"2018_TEAK_3_323000_4101000_image_415",323585.777,4101600.253,323588.997,4101611.497
"2018_TEAK_3_323000_4101000_image_415",323586.074,4101600.749,323591.547,4101611.876
"2018_TEAK_3_323000_4101000_image_415",323569.952,4101602.646,323580.043,4101615.057
"2018_TEAK_3_323000_4101000_image_415",323569.953,4101607.01,323572.406,4101609.906
"2018_TEAK_3_323000_4101000_image_415",323578.091,4101608.322,323583.053,4101614.156
"2018_TEAK_3_323000_4101000_image_415",323569.956,4101610.234,323572.587,4101619.932
"2018_TEAK_3_323000_4101000_image_415",323572.514,4101611.823,323581.178,4101617.72
